
age: millenial-unknown_m2-unknown-(have) money market-unknown-single child,28
age: millenial-unknown_m2-unknown-(have) savings,4663
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,180
age: millenial-unknown_m2-unknown-(have) checking-unknown-buy car,60
age: millenial-unknown_m2-unknown-(have) checking-unknown-inc.savings,55
age: millenial-unknown_m2-unknown-(have) checking-unknown-unknown,73
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,135
age: millenial-unknown_m2-unknown-(have) checking-unknown-single child,15
age: millenial-unknown_m2-unknown-(have) checking-jobless,740
age: millenial-unknown_m2-unknown-(have) checking-part time-travel,68
age: millenial-unknown_m2-unknown-(have) checking-part time-buy car,60
age: millenial-unknown_m2-unknown-(have) checking-part time-inc.savings,61
age: millenial-unknown_m2-unknown-(have) checking-part time-unknown,52
age: millenial-unknown_m2-unknown-(have) checking-part time-travel,80
age: millenial-unknown_m2-unknown-(have) checking-part time-single child,32
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,27
age: millenial-unknown_m2-unknown-(have) checking-unknown-buy car,21
age: millenial-unknown_m2-unknown-(have) checking-unknown-inc.savings,26
age: millenial-unknown_m2-unknown-(have) checking-unknown-unknown,87
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,45
age: millenial-unknown_m2-unknown-(have) checking-unknown-single child,3
age: millenial-unknown_m2-unknown-(have) checking-working-travel,145
age: millenial-unknown_m2-unknown-(have) checking-working-buy car,235
age: millenial-unknown_m2-unknown-(have) checking-working-inc.savings,256
age: millenial-unknown_m2-unknown-(have) checking-working-unknown,20
age: millenial-unknown_m2-unknown-(have) checking-working-travel,409
age: millenial-unknown_m2-unknown-(have) checking-working-single child,51
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,64
age: millenial-unknown_m2-unknown-(have) checking-unknown-buy car,9
age: millenial-unknown_m2-unknown-(have) checking-unknown-inc.savings,7
age: millenial-unknown_m2-unknown-(have) checking-unknown-unknown,1
age: millenial-unknown_m2-unknown-(have) checking-unknown-travel,239
age: millenial-unknown_m2-unknown-(have) checking-unknown-single child,71
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,913
age: millenial-unknown_m2-unknown-(have) debit-unknown-buy car,397
age: millenial-unknown_m2-unknown-(have) debit-unknown-inc.savings,197
age: millenial-unknown_m2-unknown-(have) debit-unknown-unknown,466
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,368
age: millenial-unknown_m2-unknown-(have) debit-unknown-single child,69
age: millenial-unknown_m2-unknown-(have) debit-jobless,4206
age: millenial-unknown_m2-unknown-(have) debit-part time-travel,433
age: millenial-unknown_m2-unknown-(have) debit-part time-buy car,405
age: millenial-unknown_m2-unknown-(have) debit-part time-inc.savings,260
age: millenial-unknown_m2-unknown-(have) debit-part time-unknown,242
age: millenial-unknown_m2-unknown-(have) debit-part time-travel,575
age: millenial-unknown_m2-unknown-(have) debit-part time-single child,254
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,1206
age: millenial-unknown_m2-unknown-(have) debit-unknown-buy car,1697
age: millenial-unknown_m2-unknown-(have) debit-unknown-inc.savings,1178
age: millenial-unknown_m2-unknown-(have) debit-unknown-unknown,2816
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,1776
age: millenial-unknown_m2-unknown-(have) debit-unknown-single child,237
age: millenial-unknown_m2-unknown-(have) debit-working-travel,607
age: millenial-unknown_m2-unknown-(have) debit-working-buy car,1371
age: millenial-unknown_m2-unknown-(have) debit-working-inc.savings,584
age: millenial-unknown_m2-unknown-(have) debit-working-unknown,744
age: millenial-unknown_m2-unknown-(have) debit-working-travel,1942
age: millenial-unknown_m2-unknown-(have) debit-working-single child,208
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,125
age: millenial-unknown_m2-unknown-(have) debit-unknown-buy car,34
age: millenial-unknown_m2-unknown-(have) debit-unknown-inc.savings,15
age: millenial-unknown_m2-unknown-(have) debit-unknown-unknown,16
age: millenial-unknown_m2-unknown-(have) debit-unknown-travel,311
age: millenial-unknown_m2-unknown-(have) debit-unknown-single child,96
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,526
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-buy car,134
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,78
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-unknown,257
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,420
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-single child,28
age: millenial-unknown_m2-unknown-(have) mortgage-jobless,5740
age: millenial-unknown_m2-unknown-(have) mortgage-part time-travel,262
age: millenial-unknown_m2-unknown-(have) mortgage-part time-buy car,266
age: millenial-unknown_m2-unknown-(have) mortgage-part time-inc.savings,110
age: millenial-unknown_m2-unknown-(have) mortgage-part time-unknown,87
age: millenial-unknown_m2-unknown-(have) mortgage-part time-travel,551
age: millenial-unknown_m2-unknown-(have) mortgage-part time-single child,282
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,143
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-buy car,79
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,56
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-unknown,241
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,598
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-single child,24
age: millenial-unknown_m2-unknown-(have) mortgage-working-travel,500
age: millenial-unknown_m2-unknown-(have) mortgage-working-buy car,2505
age: millenial-unknown_m2-unknown-(have) mortgage-working-inc.savings,695
age: millenial-unknown_m2-unknown-(have) mortgage-working-unknown,271
age: millenial-unknown_m2-unknown-(have) mortgage-working-travel,6414
age: millenial-unknown_m2-unknown-(have) mortgage-working-single child,380
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,85
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-buy car,22
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,7
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-unknown,4
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-travel,497
age: millenial-unknown_m2-unknown-(have) mortgage-unknown-single child,125
age: millenial-unknown_m2-unknown-(have) credit card-unknown-travel,86
age: millenial-unknown_m2-unknown-(have) credit card-unknown-buy car,10
age: millenial-unknown_m2-unknown-(have) credit card-unknown-inc.savings,12
age: millenial-unknown_m2-unknown-(have) credit card-unknown-unknown,13
age: millenial-unknown_m2-unknown-(have) credit card-unknown-travel,103
age: millenial-unknown_m2-unknown-(have) credit card-unknown-single child,22
age: millenial-unknown_m2-unknown-(have) credit card-jobless,32
age: millenial-unknown_m2-unknown-(have) credit card-part time-travel,2
age: millenial-unknown_m2-unknown-(have) credit card-part time-buy car,3
age: millenial-unknown_m2-unknown-(have) credit card-part time-inc.savings,1
age: millenial-unknown_m2-unknown-(have) credit card-part time-travel,3
age: millenial-unknown_m2-unknown-(have) credit card-part time-single child,3
age: millenial-unknown_m2-unknown-(have) credit card-unknown-unknown,4
age: millenial-unknown_m2-unknown-(have) credit card-unknown-travel,7
age: millenial-unknown_m2-unknown-(have) credit card-unknown-single child,1
age: millenial-unknown_m2-unknown-(have) credit card-working-travel,64
age: millenial-unknown_m2-unknown-(have) credit card-working-buy car,154
age: millenial-unknown_m2-unknown-(have) credit card-working-inc.savings,48
age: millenial-unknown_m2-unknown-(have) credit card-working-unknown,15
age: millenial-unknown_m2-unknown-(have) credit card-working-travel,306
age: millenial-unknown_m2-unknown-(have) credit card-working-single child,122
age: millenial-unknown_m2-unknown-(have) credit card-unknown-travel,22
age: millenial-unknown_m2-unknown-(have) credit card-unknown-buy car,8
age: millenial-unknown_m2-unknown-(have) credit card-unknown-inc.savings,5
age: millenial-unknown_m2-unknown-(have) credit card-unknown-unknown,3
age: millenial-unknown_m2-unknown-(have) credit card-unknown-travel,123
age: millenial-unknown_m2-unknown-(have) credit card-unknown-single child,52
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,5517
age: millenial-unknown_m2-traveller-(have) money market-unknown-buy car,1373
age: millenial-unknown_m2-traveller-(have) money market-unknown-inc.savings,900
age: millenial-unknown_m2-traveller-(have) money market-unknown-unknown,504
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,6863
age: millenial-unknown_m2-traveller-(have) money market-unknown-single child,455
age: millenial-unknown_m2-traveller-(have) money market-jobless,4888
age: millenial-unknown_m2-traveller-(have) money market-part time-travel,828
age: millenial-unknown_m2-traveller-(have) money market-part time-buy car,575
age: millenial-unknown_m2-traveller-(have) money market-part time-inc.savings,268
age: millenial-unknown_m2-traveller-(have) money market-part time-unknown,80
age: millenial-unknown_m2-traveller-(have) money market-part time-travel,1467
age: millenial-unknown_m2-traveller-(have) money market-part time-single child,446
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,192
age: millenial-unknown_m2-traveller-(have) money market-unknown-buy car,122
age: millenial-unknown_m2-traveller-(have) money market-unknown-inc.savings,73
age: millenial-unknown_m2-traveller-(have) money market-unknown-unknown,566
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,638
age: millenial-unknown_m2-traveller-(have) money market-unknown-single child,36
age: millenial-unknown_m2-traveller-(have) money market-working-travel,6727
age: millenial-unknown_m2-traveller-(have) money market-working-buy car,5049
age: millenial-unknown_m2-traveller-(have) money market-working-inc.savings,2377
age: millenial-unknown_m2-traveller-(have) money market-working-unknown,355
age: millenial-unknown_m2-traveller-(have) money market-working-travel,9230
age: millenial-unknown_m2-traveller-(have) money market-working-single child,1096
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,436
age: millenial-unknown_m2-traveller-(have) money market-unknown-buy car,32
age: millenial-unknown_m2-traveller-(have) money market-unknown-inc.savings,16
age: millenial-unknown_m2-traveller-(have) money market-unknown-unknown,2
age: millenial-unknown_m2-traveller-(have) money market-unknown-travel,662
age: millenial-unknown_m2-traveller-(have) money market-unknown-single child,208
age: millenial-unknown_m2-traveller-(have) savings,91339
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,2214
age: millenial-unknown_m2-traveller-(have) checking-unknown-buy car,696
age: millenial-unknown_m2-traveller-(have) checking-unknown-inc.savings,666
age: millenial-unknown_m2-traveller-(have) checking-unknown-unknown,223
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,3772
age: millenial-unknown_m2-traveller-(have) checking-unknown-single child,199
age: millenial-unknown_m2-traveller-(have) checking-jobless,7962
age: millenial-unknown_m2-traveller-(have) checking-part time-travel,494
age: millenial-unknown_m2-traveller-(have) checking-part time-buy car,571
age: millenial-unknown_m2-traveller-(have) checking-part time-inc.savings,526
age: millenial-unknown_m2-traveller-(have) checking-part time-unknown,114
age: millenial-unknown_m2-traveller-(have) checking-part time-travel,1078
age: millenial-unknown_m2-traveller-(have) checking-part time-single child,412
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,135
age: millenial-unknown_m2-traveller-(have) checking-unknown-buy car,83
age: millenial-unknown_m2-traveller-(have) checking-unknown-inc.savings,108
age: millenial-unknown_m2-traveller-(have) checking-unknown-unknown,364
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,321
age: millenial-unknown_m2-traveller-(have) checking-unknown-single child,14
age: millenial-unknown_m2-traveller-(have) checking-working-travel,1953
age: millenial-unknown_m2-traveller-(have) checking-working-buy car,4111
age: millenial-unknown_m2-traveller-(have) checking-working-inc.savings,5226
age: millenial-unknown_m2-traveller-(have) checking-working-unknown,130
age: millenial-unknown_m2-traveller-(have) checking-working-travel,6175
age: millenial-unknown_m2-traveller-(have) checking-working-single child,845
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,992
age: millenial-unknown_m2-traveller-(have) checking-unknown-buy car,213
age: millenial-unknown_m2-traveller-(have) checking-unknown-inc.savings,95
age: millenial-unknown_m2-traveller-(have) checking-unknown-unknown,8
age: millenial-unknown_m2-traveller-(have) checking-unknown-travel,3649
age: millenial-unknown_m2-traveller-(have) checking-unknown-single child,991
age: millenial-unknown_m2-traveller-(have) debit-unknown-travel,211
age: millenial-unknown_m2-traveller-(have) debit-unknown-buy car,85
age: millenial-unknown_m2-traveller-(have) debit-unknown-inc.savings,51
age: millenial-unknown_m2-traveller-(have) debit-unknown-unknown,66
age: millenial-unknown_m2-traveller-(have) debit-unknown-travel,189
age: millenial-unknown_m2-traveller-(have) debit-unknown-single child,21
age: millenial-unknown_m2-traveller-(have) debit-jobless,539
age: millenial-unknown_m2-traveller-(have) debit-part time-travel,107
age: millenial-unknown_m2-traveller-(have) debit-part time-buy car,77
age: millenial-unknown_m2-traveller-(have) debit-part time-inc.savings,44
age: millenial-unknown_m2-traveller-(have) debit-part time-unknown,18
age: millenial-unknown_m2-traveller-(have) debit-part time-travel,146
age: millenial-unknown_m2-traveller-(have) debit-part time-single child,45
